Name,Subclass,Url,Division,Retailer
Dry and Fold Only (up to 10kg),Cleaning of clothing,https://premierlaundry.com.cy/,CLOTHING AND FOOTWEAR,Premier Laundry
nicosia-limassol-limassol-nicosia,Passenger transport by bus and coach,nicosia-limassol-limassol-nicosia/,TRANSPORT,Intercity Buses
larnaca-nicosia-nicosia-larnaca,Passenger transport by bus and coach,larnaca-nicosia-nicosia-larnaca/,TRANSPORT,Intercity Buses
nicosia-ayia-napa-paralimni-ayia-napa-paralimni-nicosia,Passenger transport by bus and coach,nicosia-ayia-napa-paralimni-ayia-napa-paralimni-nicosia/,TRANSPORT,Intercity Buses
nicosia-paphos-paphos-nicosia,Passenger transport by bus and coach,nicosia-paphos-paphos-nicosia/,TRANSPORT,Intercity Buses
larnaca-limassol-limassol-larnaca,Passenger transport by bus and coach,larnaca-limassol-limassol-larnaca/,TRANSPORT,Intercity Buses
larnaca-ayia-napa-paralimni-paralimni-ayia-napa-larnaca,Passenger transport by bus and coach,larnaca-ayia-napa-paralimni-paralimni-ayia-napa-larnaca/,TRANSPORT,Intercity Buses
limassol-paphos-paphos-limassol,Passenger transport by bus and coach,limassol-paphos-paphos-limassol/,TRANSPORT,Intercity Buses
paralimni-ayia-napa-larnaca-paphos-paphos-larnaca-ayia-napa-paralimni,Passenger transport by bus and coach,paralimni-ayia-napa-larnaca-paphos-paphos-larnaca-ayia-napa-paralimni/,TRANSPORT,Intercity Buses
larnaca-limassol-paphos-paphos-limassol-larnaca,Passenger transport by bus and coach,larnaca-limassol-paphos-paphos-limassol-larnaca/,TRANSPORT,Intercity Buses
Initial charge,Passenger transport by taxi and hired car with driver,https://www.max7taxi.com/?mod=info&show=excursions,TRANSPORT,Max 7 Taxi
Fare per Km,Passenger transport by taxi and hired car with driver,https://www.max7taxi.com/?mod=info&show=excursions,TRANSPORT,Max 7 Taxi
Paper Ticket (CASH) / Single Route,Passenger transport by bus and coach,https://www.publictransport.com.cy/cms/page/cash-tickets,TRANSPORT,Cyprus Transport
Plastic ANONYMOUS Card / Single Route,Passenger transport by bus and coach,https://www.publictransport.com.cy/cms/page/cash-tickets,TRANSPORT,Cyprus Transport
Plastic PERSONALISED Motion Bus Card - Normal Charge / Single Route,Passenger transport by bus and coach,https://www.publictransport.com.cy/cms/page/cash-tickets,TRANSPORT,Cyprus Transport
GeekVape Zeus Sub-Ohm,Other tobacco products,https://altervape.eu/product/geekvape-zeus-sub-ohm/,ALCOHOLIC BEVERAGES AND TOBACCO,Alter Vape
Kit Wenax S3 Evo 1100mAh – Geekvape,Other tobacco products,https://altervape.eu/product/kit-wenax-s3-evo-1100mah-geekvape/,ALCOHOLIC BEVERAGES AND TOBACCO,Alter Vape
Geek Vape Aegis X kit Ηλεκτρονικά Τσιγάρα + 200ml Υγρά άτμισης,Other tobacco products,https://www.ewsale.com/product-page/geek-vape-aegis-x-kit-%CE%B7%CE%BB%CE%B5%CE%BA%CF%84%CF%81%CE%BF%CE%BD%CE%B9%CE%BA%CE%AC-%CF%84%CF%83%CE%B9%CE%B3%CE%AC%CF%81%CE%B1-200ml-%CF%85%CE%B3%CF%81%CE%AC-%CE%AC%CF%84%CE%BC%CE%B9%CF%83%CE%B7%CF%82,ALCOHOLIC BEVERAGES AND TOBACCO,E-wholesale
SKE Crystal 4in1 Ηλεκτρονικά Τσιγάρα μίας χρήσης + 8 προγεμισμένες κάψουλες,Other tobacco products,https://www.ewsale.com/product-page/ske-crystal-4in1-%CE%B7%CE%BB%CE%B5%CE%BA%CF%84%CF%81%CE%BF%CE%BD%CE%B9%CE%BA%CE%AC-%CF%84%CF%83%CE%B9%CE%B3%CE%AC%CF%81%CE%B1-%CE%BC%CE%AF%CE%B1%CF%82-%CF%87%CF%81%CE%AE%CF%83%CE%B7%CF%82-8-%CF%80%CF%81%CE%BF%CE%B3%CE%B5%CE%BC%CE%B9%CF%83%CE%BC%CE%AD%CE%BD%CE%B5%CF%82-%CE%BA%CE%AC%CF%88%CE%BF%CF%85%CE%BB%CE%B5%CF%82,ALCOHOLIC BEVERAGES AND TOBACCO,E-wholesale
Aspire Puxos Kit Ηλεκτρονικά Τσιγάρα + μπαταρία 21700 + 200 ml Υγρά άτμισης,Other tobacco products,https://www.ewsale.com/product-page/aspire-puxos-kit-%CE%B7%CE%BB%CE%B5%CE%BA%CF%84%CF%81%CE%BF%CE%BD%CE%B9%CE%BA%CE%AC-%CF%84%CF%83%CE%B9%CE%B3%CE%AC%CF%81%CE%B1-%CE%BC%CF%80%CE%B1%CF%84%CE%B1%CF%81%CE%AF%CE%B1-21700-200-ml-%CF%85%CE%B3%CF%81%CE%AC-%CE%AC%CF%84%CE%BC%CE%B9,ALCOHOLIC BEVERAGES AND TOBACCO,E-wholesale
Geek bar Elite + 5 J1 pods 5000 puffs Ηλεκτρονικά Τσιγάρα Κύπρο,Other tobacco products,https://www.ewsale.com/product-page/copy-of-crystal-plus-pod-15-000-puffs-nbsp-%CE%B7%CE%BB%CE%B5%CE%BA%CF%84%CF%81%CE%BF%CE%BD%CE%B9%CE%BA%CE%AC-%CF%84%CF%83%CE%B9%CE%B3%CE%AC%CF%81%CE%B1-nbsp-%CE%BA%CF%8D%CF%80%CF%81%CE%BF-%CE%B5%CE%BB%CE%BB%CE%AC%CE%B4%CE%B1,ALCOHOLIC BEVERAGES AND TOBACCO,E-wholesale
E-Cig Power XTAR Charger φορτιστής μπαταριών για Ηλεκτρονικά Τσιγάρα,Other tobacco products,https://www.ewsale.com/product-page/xtar-mc4s-charger-%CF%86%CE%BF%CF%81%CF%84%CE%B9%CF%83%CF%84%CE%AE%CF%82-%CE%BC%CF%80%CE%B1%CF%84%CE%B1%CF%81%CE%B9%CF%8E%CE%BD-%CE%B3%CE%B9%CE%B1-%CE%B7%CE%BB%CE%B5%CE%BA%CF%84%CF%81%CE%BF%CE%BD%CE%B9%CE%BA%CE%AC-%CF%84%CF%83%CE%B9%CE%B3%CE%AC%CF%81%CE%B1,ALCOHOLIC BEVERAGES AND TOBACCO,E-wholesale
200 ml Ατμιστική Βάση νικοτίνης / E-liquid Base,Other tobacco products,https://www.ewsale.com/product-page/200-ml-%CE%B1%CF%84%CE%BC%CE%B9%CF%83%CF%84%CE%B9%CE%BA%CE%AE-%CE%B2%CE%AC%CF%83%CE%B7-%CE%BD%CE%B9%CE%BA%CE%BF%CF%84%CE%AF%CE%BD%CE%B7%CF%82-eliq,ALCOHOLIC BEVERAGES AND TOBACCO,E-wholesale
Villa Zamorano INTENSO,Cigars,https://www.thecygarshop.com/product-page/villa-zamorano-intenso,ALCOHOLIC BEVERAGES AND TOBACCO,The CYgar shop
Arturo Fuente Chateau King B,Cigars,https://www.thecygarshop.com/product-page/arturo-fuente-chateau-king-b,ALCOHOLIC BEVERAGES AND TOBACCO,The CYgar shop
Rocky Patel - CONVICTION,Cigars,https://www.thecygarshop.com/product-page/rocky-patel-conviction,ALCOHOLIC BEVERAGES AND TOBACCO,The CYgar shop
Rocky Patel Number 6 TORO TUBO,Cigars,https://www.thecygarshop.com/product-page/rocky-patel-number-6-toro-tubo,ALCOHOLIC BEVERAGES AND TOBACCO,The CYgar shop
Gold Seal Mini Cigarillos 10s,Cigars,https://www.thecygarshop.com/product-page/gold-seal-mini-cigarillos-10s,ALCOHOLIC BEVERAGES AND TOBACCO,The CYgar shop
La Aurora Preferidos Hors d’Age 2020,Cigars,https://www.thecygarshop.com/product-page/la-aurora-preferidos-hors-d-age-2020,ALCOHOLIC BEVERAGES AND TOBACCO,The CYgar shop
Marlboro 20 Pack,Cigarettes,https://www.numbeo.com/cost-of-living/country_price_rankings?itemId=17&displayCurrency=EUR,ALCOHOLIC BEVERAGES AND TOBACCO,NUMBEO
STAGG C405MNAT 1/4 CLASSIC GUITAR,Musical instruments,https://www.musicavenue.com.cy/product/stagg-c505-1-4-2/,RECREATION AND CULTURE,Music Avenue
KORG B2 STAGE PIANO,Musical instruments,https://www.musicavenue.com.cy/product/korg-b2-digital-piano/,RECREATION AND CULTURE,Music Avenue
YAMAHA KEYBOARD PSRF52,Musical instruments,https://www.musicavenue.com.cy/product/yamaha-keyboard-psrf52/,RECREATION AND CULTURE,Music Avenue
FENDER MONTEREY ELECTRIC ACOUSTIC GUITAR WITH BAG -STANDARD BLK,Musical instruments,https://www.musicavenue.com.cy/product/fender-monterey-acoustic-guitar-with-bag-standard-blk/,RECREATION AND CULTURE,Music Avenue
